id,group,number,cooling.level,lo.timing,treatment.timing,lo.doy,measurement.date,apical,lateral
N272,N,272,1,early,1,129,20.10.23,21.3,15.54
N273,N,273,1,early,1,129,20.10.23,15.59,16.93
N274,N,274,1,early,1,125,20.10.23,14.12,14.95
N275,N,275,1,early,1,129,20.10.23,15.44,12.54
N276,N,276,1,early,1,136,20.10.23,17.55,20.12
N277,N,277,1,early,1,129,20.10.23,22,13.39
N278,N,278,1,early,1,137,20.10.23,28.3,16.84
O280,O,280,1,late,1,148,20.10.23,23.4,20.66
O281,O,281,1,late,1,150,20.10.23,18.05,14.48
O282,O,282,1,late,1,148,20.10.23,17.05,17.82
O283,O,283,1,late,1,148,20.10.23,16.43,15.69
O284,O,284,1,late,1,148,20.10.23,24.39,18.8
O285,O,285,1,late,1,148,20.10.23,16.93,15.22
O286,O,286,1,late,1,150,20.10.23,14.53,13.35
O287,O,287,1,late,1,148,20.10.23,22.63,17.91
O288,O,288,1,late,1,155,20.10.23,16.27,14.89
O289,O,289,1,late,1,148,20.10.23,18.13,18.47
O290,O,290,1,late,1,148,20.10.23,21.08,18.82
O291,O,291,1,late,1,148,20.10.23,13.62,18.92
O292,O,292,1,late,1,148,20.10.23,17.41,16.15
O293,O,293,1,late,1,148,20.10.23,22.14,16.64
O294,O,294,1,late,1,148,20.10.23,20.81,13.7
O295,O,295,1,late,1,148,20.10.23,19.58,14.14
O296,O,296,1,late,1,148,20.10.23,16.17,18.47
O297,O,297,1,late,1,148,20.10.23,17.13,14.67
O298,O,298,1,late,1,150,20.10.23,27.12,24.34
O299,O,299,1,late,1,148,20.10.23,20.21,18.72
O300,O,300,1,late,1,148,20.10.23,20.89,19.38
O301,O,301,1,late,1,148,20.10.23,23.11,21.29
O302,O,302,1,late,1,148,20.10.23,20.03,18.07
O303,O,303,1,late,1,148,20.10.23,19.7,15.85
O304,O,304,1,late,1,148,20.10.23,25.35,15.69
O305,O,305,1,late,1,150,20.10.23,24.8,23
O306,O,306,1,late,1,148,20.10.23,17.69,19.36
P307,P,307,2,early,1,131,20.10.23,12.42,12.26
P308,P,308,2,early,1,125,20.10.23,19.36,16.63
P309,P,309,2,early,1,136,20.10.23,17.98,16.6
P310,P,310,2,early,1,125,20.10.23,17.84,16.58
P311,P,311,2,early,1,142,20.10.23,12.43,12.14
P312,P,312,2,early,1,125,20.10.23,17.05,16.55
P313,P,313,2,early,1,143,20.10.23,16.47,12.6
P314,P,314,2,early,1,131,20.10.23,17.36,14.82
P315,P,315,2,early,1,129,20.10.23,18.1,17.12
P316,P,316,2,early,1,125,20.10.23,14.76,20.01
P317,P,317,2,early,1,129,20.10.23,14.01,15.9
P318,P,318,2,early,1,131,20.10.23,21.77,22.23
P319,P,319,2,early,1,131,20.10.23,18.34,13.65
P320,P,320,2,early,1,129,20.10.23,16.37,15.43
P321,P,321,2,early,1,129,20.10.23,20.93,17.74
P322,P,322,2,early,1,129,20.10.23,16.54,15.03
P323,P,323,2,early,1,129,20.10.23,16.56,18.6
P324,P,324,2,early,1,129,20.10.23,18.3,14.2
P325,P,325,2,early,1,125,20.10.23,15.08,15.59
P326,P,326,2,early,1,131,20.10.23,12.14,12.62
P327,P,327,2,early,1,131,20.10.23,16.49,15.74
P328,P,328,2,early,1,125,20.10.23,13.47,15.79
P329,P,329,2,early,1,131,20.10.23,16.24,16.49
P330,P,330,2,early,1,129,20.10.23,14.97,16.66
P331,P,331,2,early,1,131,20.10.23,13.4,12.47
P332,P,332,2,early,1,131,20.10.23,16.36,15.42
P333,P,333,2,early,1,131,20.10.23,11.1,10.83
Q334,Q,334,2,late,1,148,20.10.23,16.68,16.19
Q335,Q,335,2,late,1,150,20.10.23,18.66,12.76
Q336,Q,336,2,late,1,148,20.10.23,8.6,15.37
Q337,Q,337,2,late,1,151,20.10.23,9.75,13.45
Q338,Q,338,2,late,1,148,20.10.23,15.22,14.22
Q339,Q,339,2,late,1,148,20.10.23,18.28,18.87
Q340,Q,340,2,late,1,150,20.10.23,18.26,13.31
Q341,Q,341,2,late,1,148,20.10.23,18.13,16.22
Q342,Q,342,2,late,1,148,20.10.23,18.82,17.46
Q343,Q,343,2,late,1,148,20.10.23,16.91,15.95
Q344,Q,344,2,late,1,150,20.10.23,18.17,14.42
Q345,Q,345,2,late,1,148,20.10.23,15.83,16.31
Q346,Q,346,2,late,1,148,20.10.23,20.18,16.71
Q347,Q,347,2,late,1,150,20.10.23,13.68,14.21
Q348,Q,348,2,late,1,148,20.10.23,15.27,14.34
Q349,Q,349,2,late,1,148,20.10.23,16.26,15.86
Q350,Q,350,2,late,1,151,20.10.23,22.39,17.67
Q351,Q,351,2,late,1,148,20.10.23,18.16,15.18
Q352,Q,352,2,late,1,148,20.10.23,20.85,14.62
Q353,Q,353,2,late,1,150,20.10.23,17.9,14.59
Q354,Q,354,2,late,1,148,20.10.23,14.21,14.59
Q355,Q,355,2,late,1,148,20.10.23,17.67,15.54
Q356,Q,356,2,late,1,148,20.10.23,18.71,16.88
Q357,Q,357,2,late,1,150,20.10.23,17.75,20.05
Q358,Q,358,2,late,1,148,20.10.23,11.28,11.5
Q359,Q,359,2,late,1,150,20.10.23,23.83,14.49
Q360,Q,360,2,late,1,148,20.10.23,16.5,14.14
R361,R,361,1,early,2,131,20.10.23,18.06,13.63
R362,R,362,1,early,2,131,20.10.23,24.77,17.57
R363,R,363,1,early,2,129,20.10.23,20.56,21.66
R364,R,364,1,early,2,131,20.10.23,27.32,24.53
R365,R,365,1,early,2,131,20.10.23,26.51,17.73
R366,R,366,1,early,2,129,20.10.23,19.82,17.71
R367,R,367,1,early,2,136,20.10.23,22.89,19.48
R368,R,368,1,early,2,129,20.10.23,20.03,16.16
R369,R,369,1,early,2,144,20.10.23,24.36,22.56
R370,R,370,1,early,2,137,20.10.23,21.99,20.36
R371,R,371,1,early,2,121,20.10.23,23.42,18.45
R372,R,372,1,early,2,142,20.10.23,21.58,16.62
R373,R,373,1,early,2,125,20.10.23,18.53,15.18
R374,R,374,1,early,2,129,20.10.23,23.42,15.75
R375,R,375,1,early,2,136,20.10.23,22.5,18.88
R376,R,376,1,early,2,129,20.10.23,13.68,15.1
R377,R,377,1,early,2,121,20.10.23,20.97,17.12
R378,R,378,1,early,2,125,20.10.23,24.61,16.01
R379,R,379,1,early,2,139,20.10.23,22.87,13.79
R380,R,380,1,early,2,125,20.10.23,26.86,21.52
R381,R,381,1,early,2,129,20.10.23,14.71,11.65
R382,R,382,1,early,2,136,20.10.23,19.33,16.94
R383,R,383,1,early,2,129,20.10.23,27.37,21.38
R384,R,384,1,early,2,125,20.10.23,Bud lost,14
R385,R,385,1,early,2,129,20.10.23,21.57,18.05
R386,R,386,1,early,2,125,20.10.23,23.42,23.52
R387,R,387,1,early,2,121,20.10.23,21.89,24.1
S388,S,388,1,late,2,150,20.10.23,30.58,23.96
S389,S,389,1,late,2,150,20.10.23,15.77,20.16
S390,S,390,1,late,2,148,20.10.23,19.42,18.06
S391,S,391,1,late,2,148,20.10.23,18.85,16.66
S392,S,392,1,late,2,150,20.10.23,18.16,13.89
S393,S,393,1,late,2,150,20.10.23,18.26,16.24
S394,S,394,1,late,2,148,20.10.23,16.54,14.64
S395,S,395,1,late,2,151,20.10.23,17.21,14.69
S396,S,396,1,late,2,148,20.10.23,13.04,10.48
S397,S,397,1,late,2,148,20.10.23,13.38,19.5
S398,S,398,1,late,2,148,20.10.23,20.74,19.94
S399,S,399,1,late,2,148,20.10.23,17.44,17.88
S400,S,400,1,late,2,150,20.10.23,16.01,14.15
S401,S,401,1,late,2,150,20.10.23,14.3,15.11
S402,S,402,1,late,2,148,20.10.23,21.15,20.4
S403,S,403,1,late,2,148,20.10.23,19.32,12.89
S404,S,404,1,late,2,148,20.10.23,20.82,19.8
S405,S,405,1,late,2,148,20.10.23,16.27,13.57
S406,S,406,1,late,2,148,20.10.23,16.58,16.12
S407,S,407,1,late,2,150,20.10.23,21.36,15.45
S408,S,408,1,late,2,150,20.10.23,20.72,16.9
S409,S,409,1,late,2,148,20.10.23,22.95,17.9
S410,S,410,1,late,2,148,20.10.23,20.56,16.69
S411,S,411,1,late,2,148,20.10.23,20.66,15.73
S412,S,412,1,late,2,150,20.10.23,17.29,14.2
S413,S,413,1,late,2,148,20.10.23,20.85,14.82
S414,S,414,1,late,2,151,20.10.23,17.8,14.25
T415,T,415,2,early,2,129,20.10.23,13.78,11.8
T416,T,416,2,early,2,145,20.10.23,15.63,12.86
T417,T,417,2,early,2,136,20.10.23,29.24,14.65
T418,T,418,2,early,2,130,20.10.23,16.72,14.81
T419,T,419,2,early,2,130,20.10.23,19.61,15.6
T420,T,420,2,early,2,129,20.10.23,24.15,18.44
T421,T,421,2,early,2,125,20.10.23,13.65,12.3
T422,T,422,2,early,2,136,20.10.23,18.62,17.2
T423,T,423,2,early,2,129,20.10.23,18.8,17.43
T424,T,424,2,early,2,136,20.10.23,14.8,13.35
T425,T,425,2,early,2,136,20.10.23,15.06,12.64
T426,T,426,2,early,2,138,20.10.23,14.63,14.55
T427,T,427,2,early,2,136,20.10.23,20.09,16.97
T428,T,428,2,early,2,131,20.10.23,23.01,17.81
T429,T,429,2,early,2,131,20.10.23,15.9,12.02
T430,T,430,2,early,2,130,20.10.23,13.84,12.49
T431,T,431,2,early,2,131,20.10.23,19.74,16.93
T432,T,432,2,early,2,121,20.10.23,18.05,13.86
T433,T,433,2,early,2,129,20.10.23,17.86,15.4
T434,T,434,2,early,2,136,20.10.23,16.93,16.35
T435,T,435,2,early,2,121,20.10.23,18.04,15.5
T436,T,436,2,early,2,136,20.10.23,16.74,17.45
T437,T,437,2,early,2,131,20.10.23,19.39,16.3
T438,T,438,2,early,2,131,20.10.23,13.32,13.1
T439,T,439,2,early,2,131,20.10.23,17.08,13.92
T440,T,440,2,early,2,145,20.10.23,17.28,14.65
U442,U,442,2,late,2,148,20.10.23,17.99,15.35
U443,U,443,2,late,2,148,20.10.23,15.37,12.65
U444,U,444,2,late,2,148,20.10.23,16.47,14.03
U445,U,445,2,late,2,150,20.10.23,12.37,10.1
U446,U,446,2,late,2,148,20.10.23,17.22,15.45
U447,U,447,2,late,2,148,20.10.23,18.79,18.44
U448,U,448,2,late,2,148,20.10.23,21.15,19.52
U449,U,449,2,late,2,148,20.10.23,9.87,16.45
U450,U,450,2,late,2,148,20.10.23,15.47,14.88
U451,U,451,2,late,2,148,20.10.23,12.93,14.76
U452,U,452,2,late,2,148,20.10.23,14.91,11.14
U453,U,453,2,late,2,145,20.10.23,15.66,21.67
U454,U,454,2,late,2,148,20.10.23,18.2,16.42
U455,U,455,2,late,2,151,20.10.23,18.68,11.96
U456,U,456,2,late,2,150,20.10.23,17.57,18.45
U457,U,457,2,late,2,148,20.10.23,16.54,13.59
U458,U,458,2,late,2,148,20.10.23,Bud lost,15.27
U459,U,459,2,late,2,148,20.10.23,25.38,24.22
U460,U,460,2,late,2,148,20.10.23,13.32,17.85
U461,U,461,2,late,2,148,20.10.23,18.32,16.66
U462,U,462,2,late,2,148,20.10.23,17.7,16.59
U463,U,463,2,late,2,148,20.10.23,25.11,20.9
U464,U,464,2,late,2,148,20.10.23,15.78,14.62
U465,U,465,2,late,2,148,20.10.23,19.77,17.45
U466,U,466,2,late,2,143,20.10.23,10.38,14.89
U467,U,467,2,late,2,148,20.10.23,18.16,18.46
U468,U,468,2,late,2,148,20.10.23,17.48,15.32
L199,L,199,3,early,3,131,27.10.23,20.9,19.56
L200,L,200,3,early,3,136,27.10.23,19.75,19.14
L201,L,201,3,early,3,136,27.10.23,20.62,17.49
L202,L,202,3,early,3,131,27.10.23,16.16,17.43
L203,L,203,3,early,3,131,27.10.23,22.47,17.38
L204,L,204,3,early,3,129,27.10.23,24.17,18.41
L205,L,205,3,early,3,131,27.10.23,19.98,17.87
L206,L,206,3,early,3,121,27.10.23,21.44,17.92
L207,L,207,3,early,3,142,27.10.23,20.58,20.27
L208,L,208,3,early,3,129,27.10.23,21.89,19
L209,L,209,3,early,3,137,27.10.23,21.3,20.37
L210,L,210,3,early,3,131,27.10.23,20.58,20.39
L211,L,211,3,early,3,131,27.10.23,23.81,20.6
L212,L,212,3,early,3,129,27.10.23,20.59,17.29
L213,L,213,3,early,3,129,27.10.23,19.55,17.68
L214,L,214,3,early,3,129,27.10.23,13.18,12.7
L215,L,215,3,early,3,131,27.10.23,25.87,21.14
L216,L,216,3,early,3,139,27.10.23,17.26,18.62
L217,L,217,3,early,3,136,27.10.23,10.9,8.81
L218,L,218,3,early,3,125,27.10.23,27.48,21.73
L219,L,219,3,early,3,129,27.10.23,24.31,19.79
L220,L,220,3,early,3,121,27.10.23,13.02,11.89
L221,L,221,3,early,3,137,27.10.23,19.12,16.81
L222,L,222,3,early,3,129,27.10.23,24.6,16.91
L223,L,223,3,early,3,131,27.10.23,31.32,22.14
L224,L,224,3,early,3,129,27.10.23,28.28,21.64
L225,L,225,3,early,3,144,27.10.23,17.89,13.61
M226,M,226,3,late,3,148,27.10.23,20.1,18.1
M227,M,227,3,late,3,148,27.10.23,Bud lost,19.27
M228,M,228,3,late,3,148,27.10.23,23.31,19.78
M229,M,229,3,late,3,148,27.10.23,22.26,17.36
M230,M,230,3,late,3,148,27.10.23,24.05,22.3
M231,M,231,3,late,3,148,27.10.23,19.93,17.23
M232,M,232,3,late,3,145,27.10.23,18.77,18.38
M233,M,233,3,late,3,148,27.10.23,25.66,19.84
M234,M,234,3,late,3,148,27.10.23,24.64,20.95
M235,M,235,3,late,3,148,27.10.23,20.71,16.26
M236,M,236,3,late,3,151,27.10.23,17.45,17.54
M237,M,237,3,late,3,150,27.10.23,19.55,17.77
M238,M,238,3,late,3,148,27.10.23,32.31,25.24
M239,M,239,3,late,3,148,27.10.23,18.17,17.34
M240,M,240,3,late,3,148,27.10.23,19.28,18.3
M241,M,241,3,late,3,148,27.10.23,25.69,16.23
M242,M,242,3,late,3,148,27.10.23,Bud lost,19.2
M243,M,243,3,late,3,148,27.10.23,21.18,16.06
M244,M,244,3,late,3,148,27.10.23,21.27,19.45
M245,M,245,3,late,3,148,27.10.23,27.96,21.16
M246,M,246,3,late,3,148,27.10.23,17.26,16.73
M247,M,247,3,late,3,148,27.10.23,21.9,18.47
M248,M,248,3,late,3,148,27.10.23,23.01,22.97
M249,M,249,3,late,3,148,27.10.23,19.09,15.15
M250,M,250,3,late,3,148,27.10.23,23.47,16.76
M251,M,251,3,late,3,148,27.10.23,26.28,23.39
N253,N,253,1,early,1,129,27.10.23,10.44,9.48
N254,N,254,1,early,1,129,27.10.23,20.61,17.91
N255,N,255,1,early,1,125,27.10.23,15.55,15.42
N256,N,256,1,early,1,129,27.10.23,11.2,15.07
N257,N,257,1,early,1,121,27.10.23,22.07,18.37
N258,N,258,1,early,1,131,27.10.23,17.08,19.24
N259,N,259,1,early,1,129,27.10.23,16.1,14.73
N260,N,260,1,early,1,131,27.10.23,15.09,14.65
N261,N,261,1,early,1,144,27.10.23,16.4,13.39
N262,N,262,1,early,1,138,27.10.23,21.41,19.43
N263,N,263,1,early,1,136,27.10.23,18.83,14.98
N264,N,264,1,early,1,129,27.10.23,13.94,16.11
N265,N,265,1,early,1,129,27.10.23,20,18.38
N266,N,266,1,early,1,129,27.10.23,17.35,15.43
N267,N,267,1,early,1,129,27.10.23,18.78,17.57
N268,N,268,1,early,1,125,27.10.23,16.84,13.32
N269,N,269,1,early,1,142,27.10.23,11.39,11.09
N270,N,270,1,early,1,136,27.10.23,16.02,18.78
N271,N,271,1,early,1,136,27.10.23,16.99,17.3
N272,N,272,1,early,1,129,27.10.23,21.35,15.6
N273,N,273,1,early,1,129,27.10.23,15.65,17.04
N274,N,274,1,early,1,125,27.10.23,14.26,15
N275,N,275,1,early,1,129,27.10.23,15.44,12.57
N276,N,276,1,early,1,136,27.10.23,17.55,20.18
N277,N,277,1,early,1,129,27.10.23,22.04,13.39
N278,N,278,1,early,1,137,27.10.23,28.39,17.02
O280,O,280,1,late,1,148,27.10.23,23.9,20.83
O281,O,281,1,late,1,150,27.10.23,18.2,14.66
O282,O,282,1,late,1,148,27.10.23,17.27,18.18
O283,O,283,1,late,1,148,27.10.23,16.76,15.84
O284,O,284,1,late,1,148,27.10.23,24.42,18.91
O285,O,285,1,late,1,148,27.10.23,17.02,15.32
O286,O,286,1,late,1,150,27.10.23,14.53,13.43
O287,O,287,1,late,1,148,27.10.23,22.67,18.22
O288,O,288,1,late,1,155,27.10.23,16.33,15.34
O289,O,289,1,late,1,148,27.10.23,18.22,18.48
O290,O,290,1,late,1,148,27.10.23,21.17,18.95
O291,O,291,1,late,1,148,27.10.23,13.65,18.92
O292,O,292,1,late,1,148,27.10.23,17.43,16.31
O293,O,293,1,late,1,148,27.10.23,22.24,16.68
O294,O,294,1,late,1,148,27.10.23,20.89,13.85
O295,O,295,1,late,1,148,27.10.23,19.74,14.23
O296,O,296,1,late,1,148,27.10.23,16.2,18.64
O297,O,297,1,late,1,148,27.10.23,17.18,14.68
O298,O,298,1,late,1,150,27.10.23,27.15,24.48
O299,O,299,1,late,1,148,27.10.23,20.33,18.77
O300,O,300,1,late,1,148,27.10.23,21.55,19.64
O301,O,301,1,late,1,148,27.10.23,23.25,21.32
O302,O,302,1,late,1,148,27.10.23,20.09,18.19
O303,O,303,1,late,1,148,27.10.23,19.85,15.87
O304,O,304,1,late,1,148,27.10.23,25.57,15.94
O305,O,305,1,late,1,150,27.10.23,25.22,23.29
O306,O,306,1,late,1,148,27.10.23,17.92,19.36
P307,P,307,2,early,1,131,27.10.23,12.5,12.28
P308,P,308,2,early,1,125,27.10.23,19.59,16.79
P309,P,309,2,early,1,136,27.10.23,18.06,16.76
P310,P,310,2,early,1,125,27.10.23,17.89,16.66
P311,P,311,2,early,1,142,27.10.23,12.45,12.26
P312,P,312,2,early,1,125,27.10.23,17.09,16.71
P313,P,313,2,early,1,143,27.10.23,16.48,12.99
P314,P,314,2,early,1,131,27.10.23,17.4,14.93
P315,P,315,2,early,1,129,27.10.23,18.17,17.33
P316,P,316,2,early,1,125,27.10.23,14.8,20.26
P317,P,317,2,early,1,129,27.10.23,14.04,16.08
P318,P,318,2,early,1,131,27.10.23,21.9,22.23
P319,P,319,2,early,1,131,27.10.23,18.34,13.75
P320,P,320,2,early,1,129,27.10.23,16.46,15.47
P321,P,321,2,early,1,129,27.10.23,21.02,17.99
P322,P,322,2,early,1,129,27.10.23,16.55,15.14
P323,P,323,2,early,1,129,27.10.23,16.58,18.78
P324,P,324,2,early,1,129,27.10.23,18.38,14.21
P325,P,325,2,early,1,125,27.10.23,15.12,15.7
P326,P,326,2,early,1,131,27.10.23,12.14,12.63
P327,P,327,2,early,1,131,27.10.23,16.54,15.8
P328,P,328,2,early,1,125,27.10.23,13.48,15.9
P329,P,329,2,early,1,131,27.10.23,16.28,16.7
P330,P,330,2,early,1,129,27.10.23,15.59,16.71
P331,P,331,2,early,1,131,27.10.23,13.43,12.5
P332,P,332,2,early,1,131,27.10.23,16.39,15.49
P333,P,333,2,early,1,131,27.10.23,11.12,10.88
Q334,Q,334,2,late,1,148,27.10.23,16.75,16.25
Q335,Q,335,2,late,1,150,27.10.23,20.28,12.78
Q336,Q,336,2,late,1,148,27.10.23,8.63,15.42
Q337,Q,337,2,late,1,151,27.10.23,9.76,13.55
Q338,Q,338,2,late,1,148,27.10.23,15.64,14.3
Q339,Q,339,2,late,1,148,27.10.23,18.37,18.94
Q340,Q,340,2,late,1,150,27.10.23,18.6,13.37
Q341,Q,341,2,late,1,148,27.10.23,18.15,16.3
Q342,Q,342,2,late,1,148,27.10.23,18.82,17.55
Q343,Q,343,2,late,1,148,27.10.23,17.9,15.95
Q344,Q,344,2,late,1,150,27.10.23,18.18,14.42
Q345,Q,345,2,late,1,148,27.10.23,15.83,16.4
Q346,Q,346,2,late,1,148,27.10.23,20.6,17.01
Q347,Q,347,2,late,1,150,27.10.23,13.75,14.32
Q348,Q,348,2,late,1,148,27.10.23,15.35,14.38
Q349,Q,349,2,late,1,148,27.10.23,16.32,15.89
Q350,Q,350,2,late,1,151,27.10.23,22.75,17.69
Q351,Q,351,2,late,1,148,27.10.23,18.46,15.25
Q352,Q,352,2,late,1,148,27.10.23,20.95,14.65
Q353,Q,353,2,late,1,150,27.10.23,17.97,14.59
Q354,Q,354,2,late,1,148,27.10.23,14.27,14.69
Q355,Q,355,2,late,1,148,27.10.23,17.76,15.63
Q356,Q,356,2,late,1,148,27.10.23,18.72,17.01
Q357,Q,357,2,late,1,150,27.10.23,17.83,20.25
Q358,Q,358,2,late,1,148,27.10.23,11.77,11.55
Q359,Q,359,2,late,1,150,27.10.23,24.19,14.53
Q360,Q,360,2,late,1,148,27.10.23,16.62,14.25
R361,R,361,1,early,2,131,27.10.23,18.11,13.73
R362,R,362,1,early,2,131,27.10.23,24.81,17.65
R363,R,363,1,early,2,129,27.10.23,20.63,21.67
R364,R,364,1,early,2,131,27.10.23,27.33,24.62
R365,R,365,1,early,2,131,27.10.23,26.62,17.74
R366,R,366,1,early,2,129,27.10.23,19.82,17.77
R367,R,367,1,early,2,136,27.10.23,22.9,19.55
R368,R,368,1,early,2,129,27.10.23,20.04,16.19
R369,R,369,1,early,2,144,27.10.23,24.36,22.79
R370,R,370,1,early,2,137,27.10.23,22.01,20.43
R371,R,371,1,early,2,121,27.10.23,23.46,18.58
R372,R,372,1,early,2,142,27.10.23,21.67,16.69
R373,R,373,1,early,2,125,27.10.23,18.57,15.33
R374,R,374,1,early,2,129,27.10.23,23.5,15.79
R375,R,375,1,early,2,136,27.10.23,22.53,18.88
R376,R,376,1,early,2,129,27.10.23,13.68,15.12
R377,R,377,1,early,2,121,27.10.23,20.99,17.28
R378,R,378,1,early,2,125,27.10.23,24.69,16.03
R379,R,379,1,early,2,139,27.10.23,22.95,13.8
R380,R,380,1,early,2,125,27.10.23,26.91,21.57
R381,R,381,1,early,2,129,27.10.23,14.75,11.68
R382,R,382,1,early,2,136,27.10.23,19.46,16.94
R383,R,383,1,early,2,129,27.10.23,27.41,21.38
R384,R,384,1,early,2,125,27.10.23,Bud lost,14.07
R385,R,385,1,early,2,129,27.10.23,21.62,18.14
R386,R,386,1,early,2,125,27.10.23,23.47,23.67
R387,R,387,1,early,2,121,27.10.23,22.01,24.24
S388,S,388,1,late,2,150,27.10.23,30.63,24
S389,S,389,1,late,2,150,27.10.23,15.86,20.2
S390,S,390,1,late,2,148,27.10.23,19.54,18.14
S391,S,391,1,late,2,148,27.10.23,18.85,16.73
S392,S,392,1,late,2,150,27.10.23,18.18,13.96
S393,S,393,1,late,2,150,27.10.23,18.34,16.45
S394,S,394,1,late,2,148,27.10.23,16.58,14.64
S395,S,395,1,late,2,151,27.10.23,17.23,14.74
S396,S,396,1,late,2,148,27.10.23,13.08,10.54
S397,S,397,1,late,2,148,27.10.23,13.44,19.53
S398,S,398,1,late,2,148,27.10.23,20.74,20.08
S399,S,399,1,late,2,148,27.10.23,17.45,17.9
S400,S,400,1,late,2,150,27.10.23,16.02,14.21
S401,S,401,1,late,2,150,27.10.23,14.51,15.17
S402,S,402,1,late,2,148,27.10.23,21.23,20.52
S403,S,403,1,late,2,148,27.10.23,19.38,12.92
S404,S,404,1,late,2,148,27.10.23,20.85,19.8
S405,S,405,1,late,2,148,27.10.23,16.36,13.59
S406,S,406,1,late,2,148,27.10.23,16.67,16.15
S407,S,407,1,late,2,150,27.10.23,21.37,15.65
S408,S,408,1,late,2,150,27.10.23,20.79,16.92
S409,S,409,1,late,2,148,27.10.23,23.1,18.01
S410,S,410,1,late,2,148,27.10.23,20.59,16.74
S411,S,411,1,late,2,148,27.10.23,20.68,15.89
S412,S,412,1,late,2,150,27.10.23,17.32,14.31
S413,S,413,1,late,2,148,27.10.23,20.89,14.82
S414,S,414,1,late,2,151,27.10.23,17.84,14.32
T415,T,415,2,early,2,129,27.10.23,13.83,11.82
T416,T,416,2,early,2,145,27.10.23,15.71,12.87
T417,T,417,2,early,2,136,27.10.23,29.3,14.67
T418,T,418,2,early,2,130,27.10.23,16.73,14.84
T419,T,419,2,early,2,130,27.10.23,19.62,15.65
T420,T,420,2,early,2,129,27.10.23,24.18,18.48
T421,T,421,2,early,2,125,27.10.23,13.67,12.37
T422,T,422,2,early,2,136,27.10.23,18.65,17.22
T423,T,423,2,early,2,129,27.10.23,18.8,17.43
T424,T,424,2,early,2,136,27.10.23,15.05,13.39
T425,T,425,2,early,2,136,27.10.23,15.06,12.71
T426,T,426,2,early,2,138,27.10.23,14.64,14.67
T427,T,427,2,early,2,136,27.10.23,20.13,17.43
T428,T,428,2,early,2,131,27.10.23,23.01,17.83
T429,T,429,2,early,2,131,27.10.23,15.95,12.12
T430,T,430,2,early,2,130,27.10.23,13.85,12.55
T431,T,431,2,early,2,131,27.10.23,19.75,17.15
T432,T,432,2,early,2,121,27.10.23,18.09,13.86
T433,T,433,2,early,2,129,27.10.23,17.92,15.47
T434,T,434,2,early,2,136,27.10.23,16.96,16.39
T435,T,435,2,early,2,121,27.10.23,18.15,15.5
T436,T,436,2,early,2,136,27.10.23,16.8,17.53
T437,T,437,2,early,2,131,27.10.23,19.39,16.34
T438,T,438,2,early,2,131,27.10.23,13.35,13.14
T439,T,439,2,early,2,131,27.10.23,17.11,13.98
T440,T,440,2,early,2,145,27.10.23,17.29,14.67
U442,U,442,2,late,2,148,27.10.23,18.1,15.36
U443,U,443,2,late,2,148,27.10.23,15.4,12.77
U444,U,444,2,late,2,148,27.10.23,16.63,14.2
U445,U,445,2,late,2,150,27.10.23,12.41,10.2
U446,U,446,2,late,2,148,27.10.23,17.29,15.5
U447,U,447,2,late,2,148,27.10.23,18.8,18.49
U448,U,448,2,late,2,148,27.10.23,21.27,19.55
U449,U,449,2,late,2,148,27.10.23,9.88,16.46
U450,U,450,2,late,2,148,27.10.23,15.51,14.91
U451,U,451,2,late,2,148,27.10.23,12.93,14.82
U452,U,452,2,late,2,148,27.10.23,14.91,11.14
U453,U,453,2,late,2,145,27.10.23,15.71,21.67
U454,U,454,2,late,2,148,27.10.23,18.22,16.52
U455,U,455,2,late,2,151,27.10.23,18.81,11.99
U456,U,456,2,late,2,150,27.10.23,17.75,18.5
U457,U,457,2,late,2,148,27.10.23,16.55,13.76
U458,U,458,2,late,2,148,27.10.23,Bud lost,15.34
U459,U,459,2,late,2,148,27.10.23,25.81,24.85
U460,U,460,2,late,2,148,27.10.23,13.44,17.98
U461,U,461,2,late,2,148,27.10.23,18.4,16.69
U462,U,462,2,late,2,148,27.10.23,17.75,16.66
U463,U,463,2,late,2,148,27.10.23,25.21,20.99
U464,U,464,2,late,2,148,27.10.23,15.81,14.62
U465,U,465,2,late,2,148,27.10.23,19.8,17.58
U466,U,466,2,late,2,143,27.10.23,10.4,15
U467,U,467,2,late,2,148,27.10.23,18.42,18.86
U468,U,468,2,late,2,148,27.10.23,17.61,15.39
L199,L,199,3,early,3,131,02.11.23,20.98,19.61
L200,L,200,3,early,3,136,02.11.23,19.83,19.15
L201,L,201,3,early,3,136,02.11.23,20.66,17.54
L202,L,202,3,early,3,131,02.11.23,16.19,17.47
L203,L,203,3,early,3,131,02.11.23,22.56,17.42
L204,L,204,3,early,3,129,02.11.23,24.18,18.5
L205,L,205,3,early,3,131,02.11.23,19.99,17.93
L206,L,206,3,early,3,121,02.11.23,21.51,18
L207,L,207,3,early,3,142,02.11.23,20.67,20.3
L208,L,208,3,early,3,129,02.11.23,21.97,19.08
L209,L,209,3,early,3,137,02.11.23,21.41,20.47
L210,L,210,3,early,3,131,02.11.23,20.66,20.42
L211,L,211,3,early,3,131,02.11.23,23.86,20.65
L212,L,212,3,early,3,129,02.11.23,20.68,17.3
L213,L,213,3,early,3,129,02.11.23,19.57,17.71
